elapsed_sec,frame_ms,draw_calls
8.748,50.935,40
8.786,38.015,33
8.827,40.172,26
8.868,41.786,28
8.910,41.451,25
8.955,45.427,25
8.999,43.993,18
9.040,40.684,21
9.080,39.649,19
9.126,46.149,17
9.169,43.039,11
9.219,50.756,12
9.261,41.566,10
9.300,39.113,10
9.346,46.062,4
9.392,45.818,4
9.441,48.737,3
9.481,40.152,3
9.522,41.587,0
9.561,38.230,0
9.603,42.669,0
9.639,35.860,0
9.687,48.040,0
9.733,46.021,0
9.768,34.331,0
9.813,45.101,0
9.867,54.373,0
9.908,41.234,0
9.953,44.431,0
10.001,48.343,0
10.037,35.929,0
10.075,37.644,0
10.118,43.423,0
10.156,38.005,0
10.204,47.517,0
10.248,43.924,0
10.281,33.323,0
10.328,47.077,0
10.375,47.446,0
10.415,40.072,0
10.457,41.092,0
10.498,41.187,0
10.544,46.075,0
10.587,42.863,0
10.621,34.206,0
10.659,37.971,0
10.702,43.272,0
10.755,52.353,0
10.796,41.563,0
10.838,41.512,0
10.879,41.362,0
10.924,45.208,0
10.968,43.869,0
11.003,34.594,0
11.034,31.608,0
11.081,46.418,0
11.123,42.250,0
11.161,37.964,0
11.191,30.271,0
11.231,39.588,0
11.281,50.438,0
11.326,44.795,0
11.368,41.901,0
11.411,43.027,0
11.445,33.759,0
11.487,42.479,0
11.537,50.235,0
11.570,32.214,0
11.611,41.675,0
11.654,43.247,0
11.697,42.818,0
11.744,46.377,0
11.795,51.182,0
11.841,46.543,0
11.893,52.003,0
11.939,45.756,0
11.982,42.501,0
12.025,42.941,0
12.068,43.202,0
12.107,39.385,0
12.162,54.461,0
12.205,43.768,0
12.241,35.242,0
12.279,38.465,0
12.319,39.675,0
12.358,38.698,0
12.398,40.876,0
12.443,45.052,0
12.488,44.531,0
12.536,48.219,0
12.577,40.765,0
12.615,38.188,0
12.657,41.423,0
12.688,31.485,0
12.736,48.240,0
12.774,37.404,0
12.804,30.592,0
12.838,33.658,0
12.886,48.446,0
12.930,43.511,0
12.964,34.081,0
13.000,35.796,0
13.047,46.942,0
13.088,40.903,0
13.132,44.533,0
13.176,43.596,0
13.218,41.893,0
13.260,42.604,0
13.296,36.195,0
13.340,43.518,0
13.384,44.015,0
13.430,46.415,0
13.480,50.098,0
13.514,33.601,0
13.558,43.658,0
13.600,42.600,0
13.631,30.681,0
13.673,42.192,0
13.716,42.824,0
13.754,37.647,0
13.797,43.641,0
13.835,37.243,0
13.885,50.106,0
13.939,53.976,0
13.978,39.699,0
14.019,40.393,0
14.068,49.603,0
14.109,40.843,0
14.147,37.349,0
14.194,47.293,0
14.238,43.926,0
14.286,48.602,0
14.324,37.928,0
14.367,42.238,0
14.412,45.900,0
14.460,47.763,0
14.500,39.317,0
14.550,50.400,0
14.595,45.144,0
14.641,45.920,0
14.673,31.729,0
14.715,42.474,0
14.766,50.594,0
14.802,36.560,0
14.841,38.873,0
14.887,45.963,0
14.922,34.672,0
14.971,49.019,0
15.013,42.623,0
15.061,47.395,0
15.102,41.554,0
15.137,34.803,0
15.180,42.621,0
15.229,48.672,0
15.273,44.606,0
15.306,33.242,0
15.345,38.266,0
15.382,37.804,0
15.419,36.580,0
15.459,39.796,0
15.500,40.895,0
15.544,44.373,0
15.592,47.496,0
15.631,39.145,0
15.675,44.067,0
15.722,47.191,0
15.760,38.394,0
15.801,40.590,0
15.835,33.754,0
15.884,49.135,0
15.931,46.802,0
15.969,38.379,0
16.011,42.081,0
16.064,52.931,0
16.115,51.210,0
16.170,54.885,0
16.220,49.707,0
16.251,31.307,0
16.294,42.527,0
16.341,47.245,0
16.390,49.266,0
16.428,37.759,0
16.459,31.056,0
16.500,40.643,0
16.540,40.503,0
16.576,35.707,0
16.627,50.845,0
16.668,41.139,0
16.705,37.005,0
16.745,39.674,0
16.796,51.844,0
16.839,42.335,0
16.878,39.020,0
16.917,39.174,0
16.958,40.725,0
16.992,34.678,0
17.030,37.874,0
17.076,45.555,0
17.110,33.839,0
17.156,46.752,0
17.202,45.941,0
17.247,44.771,0
17.297,50.391,0
17.346,48.306,0
17.390,44.301,0
17.434,44.367,0
17.478,43.286,0
17.519,41.531,0
17.568,48.950,0
17.604,35.853,0
17.636,31.688,0
17.676,40.651,0
17.714,37.377,0
17.758,44.544,0
17.812,53.829,0
17.852,39.914,0
17.891,38.907,0
17.940,48.677,0
17.975,35.591,0
18.007,32.299,0
18.050,42.036,0
18.094,44.169,0
18.145,51.393,0
18.182,36.685,0
18.224,42.629,0
18.270,45.251,0
18.310,40.207,0
18.356,46.148,0
18.401,44.533,0
18.444,43.887,0
18.476,31.867,0
18.524,47.411,0
18.572,48.130,0
18.609,37.386,0
18.650,40.355,0
18.692,42.231,0
18.733,41.021,0
18.771,37.772,0
18.817,45.937,0
18.862,45.275,0
18.903,40.735,0
18.941,38.584,0
18.981,40.289,0
19.022,40.553,0
19.059,36.772,0
19.106,47.353,0
19.144,38.265,0
19.180,35.197,0
19.216,36.303,0
19.254,38.464,0
19.291,36.342,0
19.333,42.484,0
19.378,44.542,0
19.425,46.822,0
19.468,43.047,0
19.507,39.223,0
19.557,50.383,0
19.603,45.588,0
19.634,31.259,0
19.680,45.565,0
19.726,45.950,0
19.773,47.586,0
19.825,51.853,0
19.870,45.031,0
19.914,44.211,0
19.958,43.465,0
20.003,45.276,0
20.042,39.156,0
20.083,41.129,0
20.136,52.568,0
20.170,33.860,0
20.204,34.393,0
20.237,32.891,0
20.278,41.297,0
20.319,40.942,0
20.367,48.249,0
20.414,46.377,0
20.454,40.204,0
20.496,42.072,0
20.534,38.217,0
20.578,43.199,0
20.617,39.968,3
20.659,41.072,3
20.702,43.862,4
20.748,45.438,4
20.795,47.015,10
20.846,51.342,10
20.901,54.706,11
20.947,45.785,14
20.989,41.834,19
21.031,42.423,22
21.082,50.940,18
21.132,49.621,25
21.167,35.503,25
21.210,43.458,26
21.250,39.819,26
21.297,46.366,33
21.344,47.242,40
21.395,50.686,41
21.437,42.483,40
21.472,35.057,51
21.512,39.746,52
21.556,44.266,54
21.597,40.800,58
21.637,39.944,63
21.672,34.950,77
21.723,50.917,81
21.772,49.058,79
21.819,47.524,94
21.861,41.160,92
21.899,38.318,93
21.936,36.741,99
21.979,43.644,102
22.017,38.253,113
22.048,30.262,109
22.093,45.240,108
22.137,43.589,116
22.178,41.620,124
22.224,45.884,121
22.261,37.148,122
22.304,42.856,123
22.343,38.687,129
22.394,51.159,122
22.432,37.799,120
22.470,38.319,122
22.519,48.974,126
22.568,48.594,125
22.616,47.963,126
22.655,39.899,123
22.698,42.258,132
22.739,41.285,128
22.776,36.889,125
22.813,36.922,122
22.861,48.606,125
22.898,36.696,126
22.939,40.876,125
22.971,32.304,129
23.007,35.739,125
23.052,45.022,130
23.098,45.983,129
23.143,45.001,128
23.190,47.388,127
23.235,44.912,132
23.273,37.812,131
23.318,44.531,130
23.363,45.311,130
23.408,45.199,134
23.450,42.285,133
23.495,44.607,129
23.541,45.604,132
23.590,49.347,133
23.632,41.488,134
23.679,47.191,136
23.724,44.906,140
23.775,51.536,137
23.820,44.486,136
23.864,44.352,137
23.915,50.673,143
23.953,38.066,142
23.989,36.711,141
24.033,43.396,140
24.079,46.572,147
24.130,50.835,145
24.177,46.369,141
24.211,34.869,143
24.243,31.055,149
24.274,31.231,147
24.316,42.640,148
24.355,38.849,147
24.386,30.436,150
24.424,37.884,155
24.473,49.354,152
24.510,37.260,151
24.546,35.424,153
24.587,41.363,159
24.635,47.607,156
24.686,51.185,157
24.735,49.328,158
24.770,35.321,163
24.803,32.092,162
24.842,39.379,159
24.885,43.481,159
24.920,35.097,163
24.964,43.824,163
25.009,44.548,163
25.057,48.501,163
25.093,36.028,170
25.132,38.590,166
25.171,38.604,168
25.215,44.633,164
25.264,48.973,166
25.310,45.519,168
25.343,33.552,171
25.375,32.052,170
25.428,52.719,171
25.468,39.593,176
25.502,34.226,174
25.552,49.720,171
25.597,45.270,169
25.635,37.792,178
25.676,41.701,177
25.716,40.144,176
25.751,34.276,177
25.796,44.908,182
25.839,43.663,178
25.883,43.646,179
25.921,38.264,178
25.958,37.217,185
26.001,42.091,182
26.042,41.427,183
26.085,43.263,184
26.128,42.373,188
26.172,44.004,189
26.223,51.773,186
26.260,37.095,184
26.297,36.934,189
26.348,50.982,189
26.386,37.560,190
26.420,33.933,190
26.468,47.660,191
26.510,42.645,194
26.556,46.265,193
26.597,40.293,191
26.639,41.894,190
26.682,43.169,195
26.716,33.829,195
26.760,44.305,194
26.799,39.378,192
26.841,41.214,196
26.885,44.982,194
26.928,42.206,190
26.969,41.440,188
27.010,40.725,194
27.056,46.480,192
27.099,42.734,189
27.142,43.100,188
27.188,45.739,193
27.239,51.443,190
27.286,46.911,184
27.321,34.364,182
27.367,46.294,188
27.418,51.170,186
27.471,53.365,184
27.521,49.236,188
27.562,40.942,183
27.613,51.294,180
27.656,43.367,175
27.707,50.636,182
27.762,55.096,180
27.803,40.682,178
27.838,35.355,177
27.877,38.802,182
27.920,43.205,181
27.962,42.002,176
28.003,40.656,176
28.051,48.141,181
28.098,47.518,179
28.145,46.916,177
28.194,48.192,177
28.232,38.185,178
28.276,44.619,179
28.317,40.636,174
28.355,38.343,174
28.400,45.047,180
28.445,44.626,178
28.487,42.092,177
28.530,42.696,177
28.569,39.583,181
28.608,38.922,179
28.658,49.582,177
28.697,38.901,175
28.730,33.048,184
28.764,33.981,182
28.805,41.015,186
28.849,43.913,184
28.890,41.113,193
28.930,39.830,193
28.971,41.478,191
29.009,38.078,191
29.054,44.509,194
29.088,34.500,201
29.130,41.807,204
29.185,55.038,205
29.227,42.317,209
29.266,38.551,214
29.308,42.272,220
29.357,48.783,223
29.401,43.952,227
29.443,42.061,231
29.484,40.567,232
29.528,44.794,237
29.562,33.418,238
29.604,42.653,244
29.644,39.948,247
29.698,53.335,248
29.740,41.938,252
29.772,32.442,261
29.815,43.271,263
29.860,44.311,266
29.895,35.574,263
29.944,48.318,272
29.989,45.304,274
30.024,34.762,272
30.062,38.177,273
30.110,48.091,273
30.157,47.259,273
30.201,44.061,272
30.252,50.735,274
30.288,36.492,268
30.332,43.507,267
30.369,37.077,261
30.409,40.459,261
30.447,37.875,261
30.488,40.205,259
30.529,41.321,249
30.571,41.912,254
30.610,38.825,254
30.645,35.120,253
30.679,34.107,244
30.715,35.713,245
30.759,44.584,241
30.805,45.753,237
30.839,33.648,239
30.868,29.685,232
30.901,33.219,237
30.939,37.707,235
30.993,53.449,233
31.036,43.543,229
31.084,47.710,229
31.122,38.590,229
31.162,39.947,227
31.196,33.402,219
31.240,43.868,216
31.277,37.468,217
31.323,45.700,217
31.367,44.377,214
31.410,42.322,207
31.453,43.111,205
31.501,48.853,203
31.549,47.096,201
31.587,38.035,196
31.620,33.197,195
31.653,33.037,195
31.701,48.041,196
31.748,46.774,184
31.789,41.665,185
31.842,52.193,185
31.894,52.387,188
31.930,36.485,182
31.975,44.277,182
32.029,54.337,184
32.065,35.762,179
32.105,40.585,183
32.146,40.545,180
32.200,54.040,180
32.248,48.008,177
32.291,42.682,178
32.321,30.442,180
32.357,36.240,180
32.395,37.750,178
32.437,41.687,175
32.476,39.118,180
32.523,46.830,185
32.568,45.598,188
32.610,41.358,182
32.640,30.621,187
32.671,31.169,186
32.713,41.373,188
32.752,38.693,184
32.794,42.794,181
32.828,33.585,186
32.860,31.770,188
32.897,37.729,192
32.942,44.375,187
32.979,37.004,188
33.014,35.594,191
33.065,50.630,189
33.110,44.972,185
33.144,34.017,187
33.187,43.253,191
33.234,47.191,192
33.277,42.739,188
33.332,54.754,190
33.378,45.984,191
33.427,49.052,192
33.467,39.819,185
33.513,46.576,186
33.555,42.086,188
33.600,44.431,191
33.647,47.302,189
33.690,42.919,186
33.722,31.748,184
33.767,45.308,186
33.811,43.987,177
33.851,40.278,178
33.884,32.451,182
33.914,30.196,184
33.952,37.695,181
33.993,40.906,176
34.041,47.965,179
34.089,48.321,175
34.122,32.949,176
34.163,41.096,168
34.210,47.252,171
34.259,49.126,170
34.304,44.293,171
34.353,48.918,166
34.399,46.316,168
34.431,31.780,169
34.469,38.508,166
34.519,49.360,159
34.563,44.310,163
34.602,39.261,163
34.645,43.342,163
34.696,50.852,159
34.741,44.464,161
34.775,34.287,161
34.818,43.336,159
34.872,53.788,157
34.915,42.383,157
34.946,31.112,159
34.991,45.764,159
35.036,44.338,152
35.083,47.033,152
35.121,37.807,151
35.167,46.323,151
35.209,42.549,149
35.252,42.649,147
35.296,43.503,149
35.334,38.334,148
35.376,41.704,147
35.413,37.481,143
35.458,44.767,143
35.500,42.061,145
35.545,45.466,143
35.583,37.389,136
35.630,47.495,137
35.669,38.278,141
35.713,44.183,134
35.754,41.425,135
35.809,54.353,134
35.858,49.241,132
35.895,36.873,127
35.936,41.165,130
35.989,53.329,129
36.035,46.127,128
36.084,48.743,127
36.127,43.100,128
36.173,45.503,129
36.214,41.833,123
36.264,49.021,121
36.306,42.045,125
36.348,42.934,126
36.390,41.186,121
36.431,41.709,120
36.475,43.588,120
36.513,37.623,121
36.559,45.959,115
36.602,43.244,115
36.647,45.074,119
36.700,53.177,121
36.738,38.111,116
36.783,44.683,116
36.826,43.458,117
36.873,46.580,119
36.913,39.717,113
36.956,43.291,114
37.011,55.188,114
37.056,45.408,115
37.109,52.160,115
37.151,42.308,110
37.198,46.609,111
37.243,45.635,105
37.287,43.395,106
37.329,42.594,109
37.370,41.166,114
37.412,41.758,105
37.453,40.766,105
37.491,38.368,106
37.538,47.205,106
37.570,31.146,107
37.600,29.986,103
37.649,49.334,100
37.691,42.502,104
37.738,46.468,108
37.777,38.882,101
37.821,44.595,100
37.869,47.191,99
37.908,39.043,100
37.949,41.765,92
37.993,44.061,85
38.039,45.657,91
38.083,43.640,93
38.130,47.221,82
38.180,50.535,76
38.219,38.928,71
38.266,46.212,75
38.312,46.621,62
38.366,54.072,64
38.408,41.829,65
38.449,40.864,53
38.506,57.257,49
38.553,46.781,49
38.587,34.276,48
38.627,40.051,40
38.664,36.512,38
38.713,48.676,43
38.749,36.325,40
38.787,37.684,33
38.841,54.039,26
38.885,44.833,27
38.918,32.427,25
38.957,39.310,25
38.990,32.662,18
39.031,41.653,19
39.080,48.528,19
39.113,33.037,17
39.159,46.061,11
39.214,55.327,11
39.269,55.015,10
39.310,40.604,10
39.350,40.188,4
39.394,43.633,4
39.436,42.080,3
39.478,42.082,3
39.520,41.888,0
39.560,40.380,0
39.595,35.159,0
39.631,35.321,0
39.662,31.627,0
39.710,47.543,0
39.757,46.985,0
39.805,47.859,0
39.843,38.579,0
39.873,29.591,0
39.914,40.777,0
39.959,45.033,0
40.000,41.023,0
40.041,40.925,0
40.077,35.867,0
40.113,36.516,0
40.151,37.596,0
40.195,44.418,0
40.248,52.700,0
40.283,34.804,0
40.323,40.812,0
40.366,42.102,0
40.400,34.890,0
40.443,42.190,0
40.488,44.978,0
40.534,46.689,0
40.578,43.543,0
40.618,40.074,0
40.668,50.229,0
40.721,53.300,0
40.768,46.922,0
40.806,37.828,0
40.853,47.277,0
40.895,41.201,0
40.931,35.968,0
40.966,35.249,0
41.007,41.290,0
41.049,41.582,0
41.096,47.490,0
41.139,42.998,0
41.183,43.654,0
41.223,40.092,0
41.261,37.996,0
41.310,48.751,0
41.352,42.050,0
41.386,33.965,0
41.436,50.310,0
41.481,44.691,0
41.517,36.140,0
41.559,42.005,0
41.606,47.152,0
41.643,36.947,0
41.687,44.344,0
41.746,59.040,0
41.798,51.674,0
41.839,41.195,0
41.879,39.762,0
41.913,33.536,0
41.951,38.618,0
41.994,42.722,0
42.034,39.678,0
42.077,43.197,0
42.124,46.998,0
42.169,45.660,0
42.217,47.229,0
42.260,43.157,0
42.300,39.687,0
42.355,55.054,0
42.393,38.683,0
42.438,44.908,0
42.491,52.762,0
42.539,48.169,0
42.580,40.908,0
42.621,40.744,0
42.667,46.064,0
42.712,44.932,0
42.747,35.093,0
42.784,36.986,0
42.823,39.353,0
42.869,46.186,0
42.917,48.143,0
42.953,35.738,0
42.984,30.597,0
43.017,33.581,0
43.065,47.560,0
43.109,43.553,0
43.158,49.060,0
43.198,40.445,0
43.243,44.968,0
43.287,43.747,0
43.329,41.930,0
43.371,42.463,0
43.409,38.250,0
43.456,46.896,0
43.507,50.862,0
43.541,33.520,0
43.584,43.530,0
43.627,42.464,0
43.658,30.862,0
43.700,42.082,0
43.742,42.433,0
43.789,46.738,0
43.824,35.022,0
43.861,37.481,0
43.905,43.363,0
43.942,37.033,0
43.991,49.376,0
44.046,54.513,0
44.085,39.755,0
44.126,41.034,0
44.164,37.294,0
44.211,47.839,0
44.255,43.831,0
44.304,48.849,0
44.343,38.720,0
44.385,42.465,0
44.431,45.824,0
44.479,48.286,0
44.519,39.223,0
44.569,50.458,0
44.615,45.562,0
44.661,46.238,0
44.693,31.698,0
44.735,42.622,0
44.786,50.847,0
44.823,36.623,0
44.862,39.150,0
44.908,45.954,0
44.943,34.992,0
44.992,49.053,0
45.035,42.674,0
45.082,47.547,0
45.124,41.956,0
45.159,35.104,0
45.202,42.693,0
45.251,48.828,0
45.296,45.154,0
45.329,33.591,0
45.368,38.740,0
45.406,37.808,0
45.443,37.130,0
45.483,40.096,0
45.524,41.240,0
45.569,44.724,0
45.617,47.959,0
45.662,44.620,0
45.709,47.534,0
45.748,38.587,0
45.789,40.819,0
45.823,34.077,0
45.872,48.991,0
45.919,47.019,0
45.957,38.554,0
46.000,42.266,0
46.053,53.490,0
46.105,52.076,0
46.161,55.665,0
46.211,50.157,0
46.242,31.339,0
46.284,41.636,0
46.331,46.715,0
46.378,47.516,0
46.428,49.328,0
46.465,37.594,0
46.496,30.838,0
46.536,40.400,0
46.577,40.556,0
46.613,36.146,0
46.664,50.618,0
46.700,36.702,0
46.740,39.662,0
46.792,52.219,0
46.834,42.135,0
46.873,38.800,0
46.912,38.903,0
46.953,40.798,0
46.987,34.303,0
47.025,37.756,0
47.071,45.595,0
47.105,34.168,0
47.151,46.590,0
47.198,46.284,0
47.242,44.892,0
47.293,50.590,0
47.341,47.775,0
47.385,44.417,0
47.430,44.691,0
47.473,42.931,0
47.514,41.439,0
47.563,48.679,0
47.599,35.582,0
47.630,31.066,0
47.670,40.319,0
47.708,37.690,0
47.745,37.110,0
47.789,44.411,0
47.843,53.730,0
47.883,40.014,0
47.921,38.313,0
47.970,48.845,0
48.006,35.597,0
48.038,32.295,0
48.082,44.017,0
48.133,51.063,0
48.170,36.871,0
48.213,42.813,0
48.258,45.288,0
48.298,40.017,0
48.344,45.521,0
48.388,44.142,0
48.432,43.836,0
48.463,31.599,0
48.510,47.298,0
48.558,47.873,0
48.595,37.033,0
48.635,40.135,0
48.677,42.000,0
48.718,40.743,0
48.756,37.373,0
48.800,44.832,0
48.846,45.709,0
48.887,40.511,0
48.925,38.520,0
48.965,39.870,0
49.005,39.919,0
49.041,36.527,0
49.082,40.501,0
49.135,53.027,0
49.173,38.071,0
49.208,34.799,0
49.244,36.155,0
49.282,38.391,0
49.319,36.198,0
49.361,42.856,0
49.405,43.771,0
49.448,42.927,0
49.487,38.352,0
49.537,50.087,0
49.581,44.898,0
49.613,31.511,0
49.659,45.771,0
49.704,45.526,0
49.751,47.013,0
49.803,51.218,0
49.847,44.913,0
49.892,44.326,0
49.935,43.179,0
49.980,44.821,0
50.018,38.422,0
50.059,40.340,0
50.110,51.779,0
50.144,33.437,0
50.178,34.649,0
50.211,32.504,0
50.252,41.032,0
50.293,40.726,0
50.340,47.760,0
50.387,46.390,0
50.426,39.661,0
50.461,34.703,0
50.503,41.359,0
50.541,38.267,0
50.583,42.660,0
50.623,39.885,3
50.664,40.639,3
50.708,43.853,4
50.753,44.789,4
50.799,46.421,10
50.848,48.993,12
50.903,54.504,11
50.948,45.511,14
50.990,41.842,19
51.032,41.879,22
51.083,51.023,18
51.132,49.150,25
51.167,35.419,25
51.211,43.134,26
51.250,39.694,26
51.296,46.071,33
51.343,46.626,40
51.394,50.683,41
51.436,42.581,40
51.471,35.080,51
51.511,39.584,52
51.555,43.932,54
51.596,40.754,58
51.636,40.406,63
51.671,35.122,77
51.722,50.713,80
51.771,48.758,78
51.818,47.364,94
51.859,41.265,92
51.898,38.811,93
51.935,36.664,99
51.978,43.813,102
52.017,38.097,113
52.047,30.328,109
52.092,44.958,105
52.135,43.110,113
52.176,41.360,121
52.222,45.733,117
52.259,37.118,121
52.302,43.038,121
52.341,39.075,127
52.393,51.276,120
52.430,37.638,118
52.469,38.954,117
52.518,49.105,124
52.566,48.101,123
52.615,48.588,124
52.655,40.040,121
52.697,42.215,130
52.738,41.187,126
52.775,36.695,123
52.812,36.884,123
52.860,48.224,126
52.896,36.252,127
52.937,40.354,127
52.969,32.416,130
53.005,35.752,127
53.050,45.071,132
53.096,45.740,130
53.141,44.807,126
53.188,47.615,125
53.229,41.281,130
53.275,45.070,130
53.312,37.628,128
53.355,43.223,129
53.401,45.825,134
53.447,45.324,132
53.489,42.315,128
53.534,44.727,128
53.579,45.855,133
53.629,49.377,132
53.670,41.610,136
53.718,47.236,136
53.763,44.920,137
53.814,51.794,135
53.859,44.778,138
53.903,44.225,141
53.954,50.882,140
53.994,39.866,139
54.033,38.513,142
54.078,45.008,146
54.124,46.602,144
54.176,51.314,143
54.222,46.855,145
54.257,34.738,151
54.289,31.437,149
54.320,31.653,149
54.363,42.635,148
54.402,38.687,153
54.432,30.695,155
54.470,38.125,153
54.522,51.489,149
54.561,39.098,151
54.597,36.539,157
54.639,41.583,156
54.686,47.268,156
54.737,50.754,157
54.786,49.061,162
54.822,36.074,160
54.854,32.005,157
54.894,39.524,159
54.937,43.441,165
54.972,35.142,164
55.016,44.039,164
55.061,44.841,162
55.110,48.551,168
55.146,36.104,166
55.184,38.573,163
55.224,39.208,166
55.269,45.298,167
55.318,49.495,166
55.365,46.149,170
55.398,32.965,169
55.429,31.894,172
55.482,52.798,175
55.522,39.583,171
55.556,34.271,172
55.606,49.969,171
55.652,45.509,180
55.689,37.571,178
55.732,42.634,176
55.773,41.338,178
55.810,36.829,183
55.855,45.393,181
55.899,44.117,177
55.943,43.824,179
55.982,38.460,185
56.019,37.094,184
56.061,42.493,183
56.103,41.617,182
56.147,43.857,190
56.189,42.280,188
56.233,44.132,183
56.285,52.172,182
56.323,37.689,191
56.361,37.431,190
56.412,51.152,190
56.449,37.463,189
56.483,33.795,194
56.531,47.854,191
56.574,42.728,189
56.621,47.203,188
56.661,40.685,194
56.704,42.274,193
56.747,43.052,194
56.781,33.976,192
56.825,44.465,196
56.864,38.617,191
56.909,45.272,192
56.951,42.098,188
56.993,41.604,193
57.033,40.502,192
57.080,46.519,193
57.123,42.981,193
57.166,43.116,192
57.212,45.899,191
57.263,50.910,187
57.309,46.808,183
57.344,34.199,190
57.390,46.608,188
57.442,51.434,189
57.495,53.691,182
57.545,49.286,189
57.586,41.150,186
57.636,50.619,182
57.680,43.966,180
57.731,50.390,180
57.786,55.111,182
57.827,40.854,179
57.862,35.625,183
57.901,38.634,179
57.944,42.822,177
57.986,41.898,178
58.026,40.604,179
58.075,48.515,180
58.123,47.677,181
58.169,46.682,181
58.217,48.212,183
58.256,38.819,180
58.301,44.936,176
58.343,41.459,172
58.382,39.111,181
58.427,44.978,179
58.472,44.941,180
58.515,43.014,176
58.558,43.134,183
58.597,39.391,180
58.636,38.919,179
58.686,49.993,174
58.725,39.184,185
58.759,33.347,182
58.793,34.149,182
